"Date","Price","Open","High","Low","Vol.","Change %"
"08/24/2015","1,893.2","1,965.2","1,965.2","1,867.0","","-3.94%"
"08/21/2015","1,970.9","2,034.1","2,034.1","1,970.9","","-3.19%"
"08/20/2015","2,035.7","2,076.6","2,076.6","2,035.7","","-2.11%"
"08/19/2015","2,079.6","2,095.7","2,096.2","2,070.5","","-0.83%"
"08/18/2015","2,096.9","2,102.0","2,103.5","2,094.1","","-0.26%"
"08/17/2015","2,102.4","2,089.7","2,102.9","2,079.3","","0.52%"
"08/14/2015","2,091.5","2,083.1","2,092.4","2,080.6","","0.39%"
"08/13/2015","2,083.4","2,086.2","2,092.9","2,078.3","","-0.13%"
"08/12/2015","2,086.1","2,081.1","2,089.1","2,052.1","","0.10%"
"08/11/2015","2,084.1","2,102.7","2,102.7","2,076.5","","-0.96%"
"08/10/2015","2,104.2","2,081.0","2,105.4","2,081.0","","1.28%"
"08/07/2015","2,077.6","2,082.6","2,082.6","2,067.9","","-0.29%"
"08/06/2015","2,083.6","2,100.8","2,103.3","2,075.5","","-0.78%"
"08/05/2015","2,099.8","2,095.3","2,112.7","2,095.3","","0.31%"
"08/04/2015","2,093.3","2,097.7","2,102.5","2,088.6","","-0.22%"
"08/03/2015","2,098.0","2,104.5","2,105.7","2,087.3","","-0.28%"
"07/31/2015","2,103.8","2,111.6","2,114.2","2,102.1","","-0.23%"
"07/30/2015","2,108.6","2,106.8","2,110.5","2,095.0","","0.00%"
"07/29/2015","2,108.6","2,094.7","2,110.6","2,094.1","","0.73%"
"07/28/2015","2,093.3","2,070.8","2,095.6","2,069.1","","1.24%"
"07/27/2015","2,067.6","2,078.2","2,078.2","2,063.5","","-0.58%"
"07/24/2015","2,079.6","2,102.2","2,106.0","2,077.1","","-1.07%"
"07/23/2015","2,102.1","2,114.2","2,116.9","2,098.6","","-0.57%"
"07/22/2015","2,114.1","2,118.2","2,118.5","2,110.0","","-0.24%"
"07/21/2015","2,119.2","2,127.6","2,128.5","2,115.4","","-0.43%"
"07/20/2015","2,128.3","2,126.9","2,132.8","2,123.6","","0.08%"
"07/17/2015","2,126.6","2,126.8","2,128.9","2,119.9","","0.11%"
"07/16/2015","2,124.3","2,110.6","2,124.4","2,110.6","","0.80%"
"07/15/2015","2,107.4","2,109.0","2,114.1","2,102.5","","-0.07%"
"07/14/2015","2,108.9","2,099.7","2,112.0","2,098.2","","0.45%"
"07/13/2015","2,099.6","2,080.0","2,100.7","2,080.0","","1.11%"
"07/10/2015","2,076.6","2,052.7","2,081.3","2,052.7","","1.23%"
"07/09/2015","2,051.3","2,049.7","2,074.3","2,049.7","","0.23%"
"07/08/2015","2,046.7","2,077.7","2,077.7","2,044.7","","-1.67%"
"07/07/2015","2,081.3","2,069.5","2,083.7","2,044.0","","0.61%"
"07/06/2015","2,068.8","2,073.9","2,078.6","2,058.4","","0.13%"
"07/03/2015","2,066.1","2,068.1","2,071.9","2,063.4","","-0.52%"
"07/02/2015","2,076.8","2,078.0","2,085.1","2,071.0","","-0.03%"
"07/01/2015","2,077.4","2,067.0","2,082.8","2,067.0","","0.69%"
"06/30/2015","2,063.1","2,061.2","2,074.3","2,056.3","","0.27%"
"06/29/2015","2,057.6","2,098.6","2,098.6","2,056.6","","-2.09%"
"06/26/2015","2,101.5","2,102.6","2,108.9","2,095.4","","-0.04%"
"06/25/2015","2,102.3","2,110.0","2,116.0","2,101.8","","-0.30%"
"06/24/2015","2,108.6","2,123.6","2,125.1","2,108.6","","-0.74%"
"06/23/2015","2,124.2","2,123.2","2,128.0","2,119.9","","0.06%"
"06/22/2015","2,122.9","2,112.5","2,129.9","2,112.5","","0.61%"
"06/19/2015","2,110.0","2,121.1","2,121.6","2,109.4","","-0.53%"
"06/18/2015","2,121.2","2,101.6","2,126.6","2,101.6","","0.99%"
"06/17/2015","2,100.4","2,097.4","2,106.8","2,088.9","","0.20%"
"06/16/2015","2,096.3","2,084.3","2,097.4","2,082.1","","0.57%"
"06/15/2015","2,084.4","2,091.3","2,091.3","2,072.5","","-0.46%"
"06/12/2015","2,094.1","2,107.4","2,107.4","2,091.3","","-0.70%"
"06/11/2015","2,108.9","2,106.2","2,115.0","2,106.2","","0.17%"
"06/10/2015","2,105.2","2,081.1","2,108.5","2,081.1","","1.20%"
"06/09/2015","2,080.1","2,079.1","2,085.6","2,072.1","","0.04%"
"06/08/2015","2,079.3","2,092.3","2,093.0","2,079.1","","-0.65%"
"06/05/2015","2,092.8","2,095.1","2,101.0","2,085.7","","-0.14%"
"06/04/2015","2,095.8","2,112.4","2,112.9","2,093.2","","-0.86%"
"06/03/2015","2,114.1","2,110.6","2,121.9","2,109.6","","0.21%"
"06/02/2015","2,109.6","2,110.4","2,117.6","2,099.1","","-0.10%"
"06/01/2015","2,111.7","2,108.6","2,119.1","2,102.5","","0.21%"
"05/29/2015","2,107.4","2,120.7","2,120.7","2,104.9","","-0.63%"
"05/28/2015","2,120.8","2,122.3","2,122.3","2,112.9","","-0.13%"
"05/27/2015","2,123.5","2,105.1","2,126.2","2,105.1","","0.92%"
"05/26/2015","2,104.2","2,125.3","2,125.3","2,099.2","","-0.86%"
"05/25/2015","2,122.4","2,125.1","2,126.9","2,118.6","","-0.12%"
"05/24/2015","2,124.9","2,124.4","2,126.1","2,123.6","","-0.05%"
"05/22/2015","2,126.1","2,130.4","2,132.1","2,126.1","","-0.22%"
"05/21/2015","2,130.8","2,125.6","2,134.3","2,122.9","","0.23%"
"05/20/2015","2,125.9","2,127.8","2,134.7","2,122.6","","-0.09%"
"05/19/2015","2,127.8","2,129.4","2,133.0","2,124.5","","-0.06%"
"05/18/2015","2,129.2","2,121.3","2,131.8","2,120.0","","0.30%"
"05/15/2015","2,122.7","2,122.1","2,123.9","2,116.8","","0.08%"
"05/14/2015","2,121.1","2,100.4","2,121.4","2,100.4","","1.08%"
"05/13/2015","2,098.5","2,099.6","2,110.2","2,096.0","","-0.03%"
"05/12/2015","2,099.1","2,102.9","2,105.1","2,085.6","","-0.29%"
"05/11/2015","2,105.3","2,115.6","2,117.7","2,104.6","","-0.51%"
"05/08/2015","2,116.1","2,092.1","2,117.7","2,092.1","","1.35%"
"05/07/2015","2,088.0","2,080.0","2,092.9","2,075.0","","0.38%"
"05/06/2015","2,080.1","2,091.3","2,098.4","2,067.9","","-0.45%"
"05/05/2015","2,089.5","2,112.6","2,115.2","2,088.5","","-1.18%"
"05/04/2015","2,114.5","2,110.2","2,120.9","2,110.2","","0.29%"
"05/01/2015","2,108.3","2,087.4","2,108.4","2,087.4","","1.09%"
"04/30/2015","2,085.5","2,105.5","2,105.5","2,077.6","","-1.01%"
"04/29/2015","2,106.9","2,112.5","2,113.6","2,097.4","","-0.37%"
"04/28/2015","2,114.8","2,108.4","2,116.1","2,094.9","","0.28%"
"04/27/2015","2,108.9","2,119.3","2,125.9","2,107.0","","-0.41%"
"04/24/2015","2,117.7","2,112.8","2,120.9","2,112.8","","0.23%"
"04/23/2015","2,112.9","2,107.2","2,120.5","2,103.2","","0.24%"
"04/22/2015","2,108.0","2,098.3","2,110.0","2,091.1","","0.51%"
"04/21/2015","2,097.3","2,102.8","2,109.6","2,094.4","","-0.15%"
"04/20/2015","2,100.4","2,084.1","2,103.9","2,084.1","","0.92%"
"04/17/2015","2,081.2","2,102.6","2,102.6","2,072.4","","-1.13%"
"04/16/2015","2,105.0","2,106.0","2,111.3","2,100.0","","-0.08%"
"04/15/2015","2,106.6","2,097.8","2,111.9","2,097.8","","0.51%"
"04/14/2015","2,095.8","2,092.3","2,098.6","2,083.2","","0.16%"
"04/13/2015","2,092.4","2,102.0","2,107.6","2,092.3","","-0.46%"
"04/10/2015","2,102.1","2,091.5","2,102.6","2,091.5","","0.52%"
"04/09/2015","2,091.2","2,081.3","2,093.3","2,074.3","","0.45%"
"04/08/2015","2,081.9","2,076.9","2,086.7","2,073.3","","0.27%"
"04/07/2015","2,076.3","2,080.8","2,089.8","2,076.1","","-0.21%"
"04/06/2015","2,080.6","2,064.9","2,087.0","2,056.5","","1.03%"
"04/03/2015","2,059.5","2,060.0","2,063.8","2,038.0","","-0.36%"
"04/02/2015","2,067.0","2,060.0","2,072.2","2,057.3","","0.35%"
"04/01/2015","2,059.7","2,067.6","2,067.6","2,048.4","","-0.40%"
"03/31/2015","2,067.9","2,084.1","2,084.1","2,067.0","","-0.88%"
"03/30/2015","2,086.2","2,064.1","2,089.0","2,064.1","","1.22%"
"03/27/2015","2,061.0","2,055.8","2,062.8","2,053.0","","0.24%"
"03/26/2015","2,056.1","2,059.9","2,067.1","2,045.5","","-0.24%"
"03/25/2015","2,061.1","2,093.1","2,097.4","2,061.1","","-1.46%"
"03/24/2015","2,091.5","2,103.9","2,107.6","2,091.5","","-0.61%"
"03/23/2015","2,104.4","2,108.0","2,114.9","2,104.4","","-0.17%"
"03/20/2015","2,108.1","2,090.3","2,113.9","2,090.3","","0.90%"
"03/19/2015","2,089.3","2,098.7","2,098.7","2,085.6","","-0.49%"
"03/18/2015","2,099.5","2,072.8","2,106.9","2,061.2","","1.22%"
"03/17/2015","2,074.3","2,080.6","2,080.6","2,065.1","","-0.33%"
"03/16/2015","2,081.2","2,055.4","2,081.4","2,055.4","","1.35%"
"03/13/2015","2,053.4","2,064.6","2,064.6","2,041.2","","-0.61%"
"03/12/2015","2,065.9","2,041.1","2,066.4","2,041.1","","1.26%"
"03/11/2015","2,040.2","2,044.7","2,050.1","2,039.7","","-0.19%"
"03/10/2015","2,044.2","2,076.1","2,076.1","2,044.2","","-1.70%"
"03/09/2015","2,079.4","2,072.3","2,083.5","2,072.2","","0.39%"
"03/06/2015","2,071.3","2,100.9","2,100.9","2,067.3","","-1.42%"
"03/05/2015","2,101.0","2,098.5","2,104.3","2,095.2","","0.12%"
"03/04/2015","2,098.5","2,107.7","2,107.7","2,087.6","","-0.44%"
"03/03/2015","2,107.8","2,115.8","2,115.8","2,098.3","","-0.45%"
"03/02/2015","2,117.4","2,105.2","2,117.5","2,104.5","","0.61%"
"02/27/2015","2,104.5","2,110.9","2,112.7","2,103.8","","-0.30%"
"02/26/2015","2,110.7","2,113.9","2,113.9","2,103.8","","-0.15%"
"02/25/2015","2,113.9","2,115.3","2,119.6","2,109.9","","-0.08%"
"02/24/2015","2,115.5","2,109.1","2,117.9","2,105.9","","0.28%"
"02/23/2015","2,109.7","2,109.8","2,110.1","2,103.0","","-0.03%"
"02/20/2015","2,110.3","2,097.6","2,110.6","2,085.4","","0.61%"
"02/19/2015","2,097.4","2,099.3","2,102.1","2,090.8","","-0.11%"
"02/18/2015","2,099.7","2,099.2","2,100.2","2,092.1","","-0.03%"
"02/17/2015","2,100.3","2,096.5","2,101.3","2,089.8","","0.78%"
"02/16/2015","2,084.1","2,089.4","2,093.6","2,081.6","","-0.26%"
"02/15/2015","2,089.6","2,091.6","2,093.6","2,089.6","","-0.35%"
"02/13/2015","2,097.0","2,088.8","2,097.0","2,086.7","","0.41%"
"02/12/2015","2,088.5","2,070.0","2,088.5","2,070.0","","0.96%"
"02/11/2015","2,068.5","2,068.6","2,073.5","2,058.0","","0.00%"
"02/10/2015","2,068.6","2,049.4","2,070.9","2,048.6","","1.07%"
"02/09/2015","2,046.7","2,053.5","2,056.2","2,041.9","","-0.42%"
"02/06/2015","2,055.5","2,062.3","2,072.4","2,050.0","","-0.34%"
"02/05/2015","2,062.5","2,043.4","2,063.6","2,043.4","","1.03%"
"02/04/2015","2,041.5","2,048.9","2,054.7","2,036.7","","-0.42%"
"02/03/2015","2,050.0","2,022.7","2,050.3","2,022.7","","1.44%"
"02/02/2015","2,020.8","1,996.7","2,021.7","1,980.9","","1.30%"
"01/30/2015","1,995.0","2,019.3","2,023.3","1,993.4","","-1.30%"
"01/29/2015","2,021.3","2,002.4","2,024.6","1,989.2","","0.95%"
"01/28/2015","2,002.2","2,032.3","2,042.5","2,001.5","","-1.35%"
"01/27/2015","2,029.6","2,047.9","2,047.9","2,019.9","","-1.34%"
"01/26/2015","2,057.1","2,050.4","2,057.6","2,041.0","","0.26%"
"01/23/2015","2,051.8","2,063.0","2,063.0","2,050.5","","-0.55%"
"01/22/2015","2,063.1","2,034.3","2,064.6","2,026.4","","1.53%"
"01/21/2015","2,032.1","2,020.2","2,038.3","2,012.0","","0.47%"
"01/20/2015","2,022.6","2,020.8","2,028.9","2,004.5","","0.63%"
"01/19/2015","2,009.9","2,010.4","2,023.7","2,003.2","","-0.03%"
"01/18/2015","2,010.7","2,013.7","2,013.7","2,008.6","","-0.43%"
"01/16/2015","2,019.4","1,992.3","2,020.5","1,988.1","","1.34%"
"01/15/2015","1,992.7","2,013.8","2,021.3","1,991.5","","-0.92%"
"01/14/2015","2,011.3","2,018.4","2,018.4","1,988.4","","-0.58%"
"01/13/2015","2,023.0","2,031.6","2,056.9","2,008.3","","-0.26%"
"01/12/2015","2,028.3","2,046.1","2,049.3","2,022.6","","-0.81%"
"01/09/2015","2,044.8","2,063.4","2,064.4","2,038.3","","-0.84%"
"01/08/2015","2,062.1","2,030.6","2,064.1","2,030.6","","1.79%"
"01/07/2015","2,025.9","2,005.6","2,029.6","2,005.6","","1.16%"
"01/06/2015","2,002.6","2,022.2","2,030.3","1,992.4","","-0.89%"
"01/05/2015","2,020.6","2,054.4","2,054.4","2,017.3","","-1.83%"
"01/02/2015","2,058.2","2,058.9","2,072.4","2,046.0","","-0.04%"
"01/01/2015","2,058.9","2,051.6","2,059.1","2,051.6","","0.00%"
"12/31/2014","2,058.9","2,082.1","2,085.6","2,057.9","","-1.03%"
"12/30/2014","2,080.4","2,088.5","2,088.5","2,079.5","","-0.49%"
"12/29/2014","2,090.6","2,087.6","2,093.6","2,085.8","","0.09%"
"12/26/2014","2,088.8","2,084.3","2,092.7","2,084.3","","0.32%"
"12/25/2014","2,082.1","2,078.6","2,082.1","2,078.6","","0.01%"
"12/24/2014","2,081.9","2,083.3","2,087.6","2,081.9","","-0.01%"
"12/23/2014","2,082.2","2,081.5","2,086.7","2,079.8","","0.17%"
"12/22/2014","2,078.5","2,069.3","2,078.8","2,069.3","","0.38%"
"12/19/2014","2,070.6","2,061.0","2,077.9","2,061.0","","0.46%"
"12/18/2014","2,061.2","2,019.0","2,061.2","2,019.0","","2.40%"
"12/17/2014","2,012.9","1,973.8","2,016.8","1,973.8","","2.04%"
"12/16/2014","1,972.7","1,986.7","2,016.9","1,972.6","","-0.85%"
"12/15/2014","1,989.6","2,005.0","2,018.7","1,982.3","","-0.63%"
"12/12/2014","2,002.3","2,030.4","2,032.3","2,002.3","","-1.62%"
"12/11/2014","2,035.3","2,027.9","2,055.5","2,027.9","","0.45%"
"12/10/2014","2,026.1","2,058.9","2,058.9","2,024.3","","-1.64%"
"12/09/2014","2,059.8","2,056.6","2,060.6","2,034.2","","-0.02%"
"12/08/2014","2,060.3","2,074.8","2,075.8","2,054.3","","-0.73%"
"12/05/2014","2,075.4","2,072.8","2,079.5","2,070.8","","0.17%"
"12/04/2014","2,071.9","2,073.6","2,077.3","2,062.3","","-0.12%"
"12/03/2014","2,074.3","2,067.4","2,076.3","2,066.6","","0.38%"
"12/02/2014","2,066.6","2,053.8","2,068.8","2,053.8","","0.64%"
"12/01/2014","2,053.4","2,065.8","2,065.8","2,049.6","","-0.68%"
"11/28/2014","2,067.6","2,074.8","2,075.8","2,065.1","","-0.16%"
"11/27/2014","2,070.9","2,072.6","2,074.6","2,068.4","","-0.09%"
"11/26/2014","2,072.8","2,067.4","2,073.3","2,066.6","","0.28%"
"11/25/2014","2,067.0","2,070.1","2,074.2","2,064.8","","-0.12%"
"11/24/2014","2,069.4","2,065.1","2,070.2","2,065.1","","0.29%"
"11/21/2014","2,063.5","2,057.5","2,071.5","2,056.8","","0.52%"
"11/20/2014","2,052.8","2,045.9","2,053.8","2,040.5","","0.20%"
"11/19/2014","2,048.7","2,051.2","2,052.1","2,040.4","","-0.15%"
"11/18/2014","2,051.8","2,041.5","2,056.1","2,041.5","","0.51%"
"11/17/2014","2,041.3","2,038.3","2,043.1","2,034.5","","0.07%"
"11/14/2014","2,039.8","2,039.7","2,042.2","2,035.2","","0.02%"
"11/13/2014","2,039.3","2,039.2","2,046.2","2,030.4","","0.05%"
"11/12/2014","2,038.3","2,037.8","2,040.3","2,031.9","","-0.07%"
"11/11/2014","2,039.7","2,038.2","2,041.3","2,035.3","","0.07%"
"11/10/2014","2,038.3","2,032.0","2,038.7","2,030.2","","0.31%"
"11/07/2014","2,031.9","2,032.4","2,034.3","2,025.1","","0.03%"
"11/06/2014","2,031.2","2,023.3","2,031.6","2,015.9","","0.38%"
"11/05/2014","2,023.6","2,015.3","2,023.8","2,014.4","","0.57%"
"11/04/2014","2,012.1","2,015.8","2,016.0","2,001.0","","-0.28%"
"11/03/2014","2,017.8","2,018.2","2,024.5","2,013.7","","-0.01%"
"10/31/2014","2,018.1","2,001.2","2,018.2","2,001.2","","1.17%"
"10/30/2014","1,994.7","1,979.5","1,999.4","1,974.8","","0.62%"
"10/29/2014","1,982.3","1,983.3","1,991.4","1,969.0","","-0.14%"
"10/28/2014","1,985.1","1,964.1","1,985.1","1,964.1","","1.19%"
"10/27/2014","1,961.6","1,963.0","1,964.6","1,951.4","","-0.15%"
"10/24/2014","1,964.6","1,951.6","1,965.3","1,946.3","","0.71%"
"10/23/2014","1,950.8","1,931.0","1,961.9","1,931.0","","1.23%"
"10/22/2014","1,927.1","1,941.3","1,949.3","1,926.8","","-0.73%"
"10/21/2014","1,941.3","1,909.4","1,942.4","1,909.4","","1.96%"
"10/20/2014","1,904.0","1,885.6","1,905.0","1,882.3","","0.91%"
"10/17/2014","1,886.8","1,864.9","1,898.2","1,864.9","","1.29%"
"10/16/2014","1,862.8","1,855.9","1,876.0","1,835.0","","0.01%"
"10/15/2014","1,862.5","1,874.2","1,874.2","1,820.7","","-0.81%"
"10/14/2014","1,877.7","1,877.1","1,898.7","1,871.8","","0.16%"
"10/13/2014","1,874.7","1,905.7","1,912.1","1,874.1","","-1.65%"
"10/10/2014","1,906.1","1,925.6","1,937.0","1,906.1","","-1.15%"
"10/09/2014","1,928.2","1,967.7","1,967.7","1,927.6","","-2.07%"
"10/08/2014","1,968.9","1,935.6","1,970.4","1,925.3","","1.75%"
"10/07/2014","1,935.1","1,962.4","1,962.4","1,934.9","","-1.51%"
"10/06/2014","1,964.8","1,970.0","1,977.8","1,958.4","","-0.16%"
"10/03/2014","1,967.9","1,948.1","1,971.2","1,948.1","","1.12%"
"10/02/2014","1,946.2","1,945.8","1,952.3","1,926.0","","0.00%"
"10/01/2014","1,946.2","1,971.4","1,971.4","1,941.7","","-1.32%"
"09/30/2014","1,972.3","1,978.2","1,985.2","1,969.0","","-0.28%"
"09/29/2014","1,977.8","1,979.0","1,981.3","1,964.0","","-0.25%"
"09/26/2014","1,982.8","1,966.2","1,986.4","1,966.2","","0.86%"
"09/25/2014","1,966.0","1,997.3","1,997.3","1,966.0","","-1.62%"
"09/24/2014","1,998.3","1,983.3","1,999.8","1,978.6","","0.78%"
"09/23/2014","1,982.8","1,992.8","1,995.4","1,982.8","","-0.58%"
"09/22/2014","1,994.3","2,009.1","2,009.1","1,991.0","","-0.80%"
"09/19/2014","2,010.4","2,012.7","2,019.3","2,006.6","","-0.05%"
"09/18/2014","2,011.4","2,003.1","2,012.3","2,003.1","","0.49%"
"09/17/2014","2,001.6","1,999.3","2,010.7","1,993.3","","0.13%"
"09/16/2014","1,999.0","1,981.9","2,002.3","1,979.1","","0.75%"
"09/15/2014","1,984.1","1,986.0","1,987.2","1,978.5","","-0.07%"
"09/12/2014","1,985.5","1,996.7","1,996.7","1,980.3","","-0.60%"
"09/11/2014","1,997.4","1,992.8","1,997.7","1,985.9","","0.09%"
"09/10/2014","1,995.7","1,988.4","1,996.7","1,983.0","","0.36%"
"09/09/2014","1,988.4","2,000.7","2,001.0","1,984.6","","-0.65%"
"09/08/2014","2,001.5","2,007.2","2,007.2","1,995.6","","-0.31%"
"09/05/2014","2,007.7","1,998.0","2,007.7","1,990.1","","0.50%"
"09/04/2014","1,997.7","2,001.7","2,011.2","1,992.5","","-0.15%"
"09/03/2014","2,000.7","2,003.6","2,009.3","1,998.1","","-0.08%"
"09/02/2014","2,002.3","2,004.1","2,006.1","1,994.8","","0.08%"
"09/01/2014","2,000.8","2,000.2","2,001.4","1,997.4","","-0.13%"
"08/29/2014","2,003.4","1,998.4","2,003.4","1,994.7","","0.33%"
"08/28/2014","1,996.7","1,997.4","1,998.6","1,990.5","","-0.17%"
"08/27/2014","2,000.1","2,000.5","2,002.1","1,996.2","","0.00%"
"08/26/2014","2,000.0","1,998.6","2,005.0","1,998.6","","0.11%"
"08/25/2014","1,997.9","1,991.7","2,001.9","1,991.7","","0.48%"
"08/22/2014","1,988.4","1,992.6","1,993.5","1,984.8","","-0.20%"
"08/21/2014","1,992.4","1,986.8","1,994.8","1,986.8","","0.29%"
"08/20/2014","1,986.5","1,980.5","1,988.6","1,977.7","","0.25%"
"08/19/2014","1,981.6","1,972.7","1,982.6","1,972.7","","0.50%"
"08/18/2014","1,971.7","1,958.4","1,972.0","1,958.4","","0.85%"
"08/15/2014","1,955.1","1,958.9","1,964.0","1,941.5","","-0.01%"
"08/14/2014","1,955.2","1,947.4","1,955.2","1,947.4","","0.43%"
"08/13/2014","1,946.7","1,935.6","1,948.4","1,935.6","","0.67%"
"08/12/2014","1,933.8","1,935.7","1,939.7","1,928.3","","-0.16%"
"08/11/2014","1,936.9","1,933.4","1,944.9","1,933.4","","0.28%"
"08/08/2014","1,931.6","1,910.3","1,932.4","1,909.0","","1.15%"
"08/07/2014","1,909.6","1,923.0","1,928.9","1,904.8","","-0.56%"
"08/06/2014","1,920.2","1,917.3","1,927.9","1,911.4","","0.00%"
"08/05/2014","1,920.2","1,936.3","1,936.3","1,913.8","","-0.97%"
"08/04/2014","1,939.0","1,926.6","1,942.9","1,921.2","","0.72%"
"08/01/2014","1,925.2","1,929.8","1,937.3","1,916.4","","-0.29%"
"07/31/2014","1,930.7","1,965.1","1,965.1","1,930.7","","-2.00%"
"07/30/2014","1,970.1","1,973.2","1,978.9","1,962.4","","0.01%"
"07/29/2014","1,969.9","1,980.0","1,984.8","1,969.9","","-0.45%"
"07/28/2014","1,978.9","1,978.3","1,981.5","1,967.3","","0.03%"
"07/25/2014","1,978.3","1,984.6","1,984.6","1,974.4","","-0.48%"
"07/24/2014","1,988.0","1,988.1","1,991.4","1,985.8","","0.05%"
"07/23/2014","1,987.0","1,985.3","1,989.2","1,982.4","","0.18%"
"07/22/2014","1,983.5","1,975.7","1,986.2","1,975.7","","0.50%"
"07/21/2014","1,973.6","1,976.9","1,976.9","1,965.8","","-0.23%"
"07/18/2014","1,978.2","1,961.5","1,979.9","1,960.8","","1.03%"
"07/17/2014","1,958.1","1,979.8","1,981.8","1,955.6","","-1.18%"
"07/16/2014","1,981.6","1,976.3","1,983.9","1,975.7","","0.42%"
"07/15/2014","1,973.3","1,977.4","1,982.5","1,965.3","","-0.19%"
"07/14/2014","1,977.1","1,969.9","1,979.8","1,969.9","","0.48%"
"07/11/2014","1,967.6","1,965.8","1,968.7","1,959.6","","0.15%"
"07/10/2014","1,964.7","1,966.7","1,969.8","1,952.9","","-0.41%"
"07/09/2014","1,972.8","1,965.1","1,974.2","1,965.1","","0.46%"
"07/08/2014","1,963.7","1,976.4","1,976.4","1,959.5","","-0.70%"
"07/07/2014","1,977.7","1,984.2","1,984.2","1,974.9","","0.10%"
"07/04/2014","1,975.7","1,976.7","1,976.9","1,974.7","","-0.49%"
"07/03/2014","1,985.4","1,975.9","1,985.6","1,975.9","","0.55%"
"07/02/2014","1,974.6","1,973.1","1,976.7","1,972.6","","0.07%"
"07/01/2014","1,973.3","1,962.3","1,978.6","1,962.3","","0.67%"
"06/30/2014","1,960.2","1,960.8","1,964.2","1,958.2","","-0.04%"
"06/27/2014","1,961.0","1,956.6","1,961.5","1,952.2","","0.19%"
"06/26/2014","1,957.2","1,959.9","1,959.9","1,944.7","","-0.12%"
"06/25/2014","1,959.5","1,949.3","1,960.8","1,947.5","","0.49%"
"06/24/2014","1,950.0","1,962.0","1,968.2","1,948.3","","-0.64%"
"06/23/2014","1,962.6","1,962.9","1,963.7","1,958.9","","-0.01%"
"06/20/2014","1,962.9","1,960.4","1,963.9","1,959.2","","0.17%"
"06/19/2014","1,959.5","1,957.5","1,959.9","1,952.3","","0.13%"
"06/18/2014","1,957.0","1,942.7","1,957.7","1,939.3","","0.77%"
"06/17/2014","1,942.0","1,937.2","1,943.7","1,933.6","","0.22%"
"06/16/2014","1,937.8","1,934.8","1,941.2","1,930.9","","0.08%"
"06/13/2014","1,936.2","1,930.8","1,937.3","1,927.7","","0.31%"
"06/12/2014","1,930.1","1,943.3","1,943.3","1,925.8","","-0.71%"
"06/11/2014","1,943.9","1,949.4","1,949.4","1,940.1","","-0.35%"
"06/10/2014","1,950.8","1,950.3","1,950.9","1,944.6","","-0.02%"
"06/09/2014","1,951.3","1,949.0","1,955.6","1,947.2","","0.09%"
"06/06/2014","1,949.4","1,942.4","1,949.4","1,942.4","","0.46%"
"06/05/2014","1,940.5","1,928.5","1,941.7","1,922.9","","0.65%"
"06/04/2014","1,927.9","1,923.1","1,928.6","1,918.6","","0.19%"
"06/03/2014","1,924.2","1,923.1","1,925.1","1,918.8","","-0.04%"
"06/02/2014","1,925.0","1,923.9","1,925.9","1,916.0","","0.07%"
"05/30/2014","1,923.6","1,920.3","1,924.0","1,916.6","","0.18%"
"05/29/2014","1,920.0","1,910.6","1,920.0","1,909.8","","0.54%"
"05/28/2014","1,909.8","1,911.8","1,914.5","1,907.3","","-0.11%"
"05/27/2014","1,911.9","1,902.0","1,912.3","1,902.0","","0.50%"
"05/26/2014","1,902.4","1,897.8","1,904.7","1,897.2","","0.10%"
"05/23/2014","1,900.5","1,893.3","1,901.3","1,893.3","","0.42%"
"05/22/2014","1,892.5","1,888.2","1,896.3","1,885.4","","0.24%"
"05/21/2014","1,888.0","1,873.3","1,888.8","1,873.3","","0.81%"
"05/20/2014","1,872.8","1,884.9","1,884.9","1,868.1","","-0.65%"
"05/19/2014","1,885.1","1,876.7","1,886.0","1,872.4","","0.38%"
"05/16/2014","1,877.9","1,871.2","1,878.3","1,864.8","","0.37%"
"05/15/2014","1,870.8","1,888.2","1,888.2","1,862.4","","-0.94%"
"05/14/2014","1,888.5","1,897.1","1,897.1","1,885.8","","-0.47%"
"05/13/2014","1,897.4","1,896.8","1,902.2","1,896.1","","0.04%"
"05/12/2014","1,896.7","1,880.0","1,897.1","1,880.0","","0.97%"
"05/09/2014","1,878.5","1,875.3","1,878.6","1,867.0","","0.15%"
"05/08/2014","1,875.6","1,877.4","1,889.1","1,870.1","","-0.14%"
"05/07/2014","1,878.2","1,868.5","1,878.8","1,859.8","","0.56%"
"05/06/2014","1,867.7","1,883.7","1,883.7","1,867.7","","-0.90%"
"05/05/2014","1,884.7","1,879.4","1,885.5","1,866.8","","0.19%"
